trialNo,target,condition1,condition2,mRating_likely,mRating_moral,mRating_rational,poss_resp_sp,poss_RT_sp,poss_resp_rf,poss_RT_rf,could_resp_sp,could_RT_sp,could_resp_rf,could_RT_rf,may_resp_sp,may_RT_sp,may_resp_rf,may_RT_rf,might_resp_sp,might_RT_sp,might_resp_rf,might_RT_rf,ought_resp_sp,ought_RT_sp,ought_resp_rf,ought_RT_rf,should_resp_sp,should_RT_sp,should_resp_rf,should_RT_rf
355,Make the bread at home,ordinary,19,,,,,,,,0.8666666666666667,928.7777777777778,0.8571428571428571,2222.285714285714,0.7755102040816326,995.1836734693877,0.7,2259.6,0.7555555555555555,961.4,0.9230769230769231,2058.0,0.8666666666666667,928.6,0.5333333333333333,2139.133333333333,,,,
356,Buy some english muffins instead,ordinary,19,,,,,,,,0.8125,971.1041666666666,0.8333333333333334,2313.5555555555557,0.851063829787234,1055.3617021276596,0.8947368421052632,1978.842105263158,0.7608695652173914,1012.4565217391304,0.7142857142857143,2587.3571428571427,0.825,1035.875,0.7058823529411765,2404.5882352941176,,,,
357,Quickly grow a loaf of bread,impossible,19,,,,,,,,0.10204081632653061,977.3469387755102,0.06666666666666667,2206.2,0.10638297872340426,989.3829787234042,0.0,1890.5454545454545,0.0425531914893617,1008.5744680851063,0.0,2284.3333333333335,0.17391304347826086,978.2608695652174,0.25,2647.375,,,,
358,Make bread out of meat,impossible,19,,,,,,,,0.09302325581395349,953.5116279069767,0.07692307692307693,2097.3076923076924,0.10416666666666667,1029.8125,0.0,1855.75,0.022222222222222223,1019.5777777777778,0.0,2253.0,0.06521739130434782,1022.8260869565217,0.14285714285714285,1927.0,,,,
359,Make his mother forget bread exists,impossible,19,,,,,,,,0.16279069767441862,1168.0,0.0,2086.0,0.05405405405405406,1118.5135135135135,0.05555555555555555,4447.333333333333,0.175,1178.15,0.08333333333333333,2076.0,0.2558139534883721,1130.7674418604652,0.07692307692307693,2384.6923076923076,,,,
360,Be given bread by spiders,impossible,19,,,,,,,,0.08163265306122448,1015.9591836734694,0.05555555555555555,2066.1111111111113,0.043478260869565216,1042.2391304347825,0.0,2551.285714285714,0.044444444444444446,1026.2888888888888,0.09090909090909091,2028.0,0.06818181818181818,1007.8636363636364,0.0,1928.8333333333333,,,,
361,Take bread from someone's cart,immoral,19,,,,,,,,0.782608695652174,1056.0869565217392,0.6521739130434783,2445.217391304348,0.3829787234042553,1063.723404255319,0.6470588235294118,2042.764705882353,0.5217391304347826,1099.0434782608695,0.2608695652173913,2061.7391304347825,0.09090909090909091,1087.159090909091,0.08333333333333333,2139.75,,,,
362,Steal bread from his neighbor,immoral,19,,,,,,,,0.6041666666666666,978.375,0.5,2101.222222222222,0.2608695652173913,960.3478260869565,0.6,2107.0,0.3404255319148936,978.2127659574468,0.23076923076923078,2085.0,0.022222222222222223,932.4222222222222,0.0,2845.6,,,,
363,Say the dog ate the bread,immoral,19,,,,,,,,0.6,974.6666666666666,0.5454545454545454,2498.4545454545455,0.22727272727272727,993.0909090909091,0.5,2216.1666666666665,0.3181818181818182,1037.9545454545455,0.42857142857142855,2272.5714285714284,0.09090909090909091,952.2272727272727,0.18181818181818182,2857.6363636363635,,,,
364,Rob a bread bakery,immoral,19,,,,,,,,0.5,948.6521739130435,0.5882352941176471,1900.0588235294117,0.2,966.6444444444444,0.2857142857142857,1994.857142857143,0.14583333333333334,962.9166666666666,0.38461538461538464,2289.3846153846152,0.02127659574468085,902.8510638297872,0.09090909090909091,1828.1818181818182,,,,
365,Have a stranger give him bread,improbable,19,,,,,,,,0.574468085106383,1006.1702127659574,0.45454545454545453,2280.6363636363635,0.3684210526315789,1017.7631578947369,0.5882352941176471,2011.764705882353,0.4,1034.3777777777777,0.35714285714285715,2511.1428571428573,0.3023255813953488,982.1162790697674,0.15384615384615385,2526.769230769231,,,,
366,Find bread in his fridge,improbable,19,,,,,,,,0.43478260869565216,1058.4130434782608,0.375,2337.5833333333335,0.5416666666666666,1087.2916666666667,0.4166666666666667,2194.6666666666665,0.5116279069767442,1045.7906976744187,0.2777777777777778,3252.777777777778,0.40476190476190477,996.0952380952381,0.2727272727272727,2268.090909090909,,,,
367,Convince his mom bread is unhealthy,improbable,19,,,,,,,,0.41304347826086957,1145.6739130434783,0.4827586206896552,2592.793103448276,0.23684210526315788,1139.8947368421052,0.5789473684210527,2393.8947368421054,0.275,1142.7,0.4,2163.35,0.16666666666666666,1117.357142857143,0.21428571428571427,2030.4285714285713,,,,
368,Win bread in a competition,improbable,19,,,,,,,,0.3333333333333333,973.25,0.23529411764705882,2163.0588235294117,0.25,1011.7916666666666,0.5294117647058824,2641.705882352941,0.1590909090909091,968.5227272727273,0.15384615384615385,2616.769230769231,0.23404255319148937,980.063829787234,0.0,1765.3333333333333,,,,
369,Swear off gluten for life,irrational,19,,,,,,,,0.40816326530612246,1079.8979591836735,0.4782608695652174,2353.913043478261,0.25,1023.8958333333334,0.3076923076923077,2083.0,0.15217391304347827,989.9347826086956,0.42857142857142855,2199.1428571428573,0.02127659574468085,968.8510638297872,0.14285714285714285,2013.857142857143,,,,
370,Drive across the country for bread,irrational,19,,,,,,,,0.24444444444444444,1053.3333333333333,0.32142857142857145,2204.535714285714,0.2127659574468085,1061.468085106383,0.22727272727272727,2246.9545454545455,0.0851063829787234,1056.3191489361702,0.0,3004.3684210526317,0.09523809523809523,985.952380952381,0.0625,1989.375,,,,
371,Never return to his house,irrational,19,,,,,,,,0.24444444444444444,1049.9777777777779,0.4117647058823529,2188.3529411764707,0.06818181818181818,944.0,0.25,1851.125,0.09090909090909091,965.9772727272727,0.125,3378.125,0.022727272727272728,946.6818181818181,0.25,1900.5,,,,
372,Buy 25 hot dogs instead,irrational,19,,,,,,,,0.3695652173913043,1042.9347826086957,0.5,2137.181818181818,0.15555555555555556,1018.0222222222222,0.4444444444444444,2355.8888888888887,0.08888888888888889,1004.9333333333333,0.3333333333333333,3110.0,0.10869565217391304,955.0434782608696,0.09090909090909091,3809.2727272727275,,,,
373,Ask for an exam extension,ordinary,20,,,,,,,,0.8125,1080.2708333333333,0.8888888888888888,2018.611111111111,0.8478260869565217,1099.0,0.8823529411764706,2237.3529411764707,0.9090909090909091,1008.4318181818181,0.9090909090909091,2050.5454545454545,0.7619047619047619,1079.142857142857,0.7647058823529411,2388.0,,,,
374,Study hard the whole night,ordinary,20,,,,,,,,0.8958333333333334,979.8541666666666,1.0,2544.2,0.8478260869565217,1021.8695652173913,1.0,2195.8888888888887,0.9069767441860465,984.4186046511628,0.9230769230769231,2256.5384615384614,0.8604651162790697,1001.7209302325581,0.7272727272727273,2542.3636363636365,,,,
375,Participate in a study session,ordinary,20,,,,,,,,0.88,999.9,0.9285714285714286,2474.285714285714,0.78,1028.58,0.8235294117647058,2338.470588235294,0.9090909090909091,1024.659090909091,0.9090909090909091,2129.6363636363635,0.8809523809523809,1014.7380952380952,0.625,2134.875,,,,
376,Ask her professor for help,ordinary,20,,,,,,,,0.9183673469387755,923.4897959183673,0.8,1988.9,0.8541666666666666,958.6458333333334,0.8181818181818182,1973.090909090909,0.9148936170212766,937.6595744680851,0.7272727272727273,2067.0,0.8636363636363636,918.4772727272727,0.7142857142857143,2059.4285714285716,,,,
377,Pause time to study,impossible,20,,,,,,,,0.391304347826087,1033.7608695652175,0.09090909090909091,2289.2727272727275,0.4888888888888889,1083.088888888889,0.09523809523809523,2065.904761904762,0.4,1021.2,0.125,2035.125,0.5,1051.2,0.15,2340.6,,,,
378,Acquire a photographic memory,impossible,20,,,,,,,,0.125,1046.5208333333333,0.13333333333333333,2283.0666666666666,0.1111111111111111,1087.2888888888888,0.1,1875.1,0.06976744186046512,1047.7674418604652,0.0,1784.142857142857,0.1951219512195122,986.4634146341464,0.0,1963.6363636363637,,,,
379,Upload the answers to her brain,impossible,20,,,,,,,,0.22448979591836735,1081.2448979591836,0.05,2075.4,0.0975609756097561,1100.658536585366,0.07692307692307693,2679.230769230769,0.09302325581395349,1097.4186046511627,0.08333333333333333,1750.6666666666667,0.17073170731707318,1027.341463414634,0.2,2234.4,,,,
380,Read her smartest classmate's mind,impossible,20,,,,,,,,0.2,1115.375,0.045454545454545456,2294.090909090909,0.2,1146.5,0.0,2083.75,0.27906976744186046,1160.7674418604652,0.09090909090909091,1923.409090909091,0.1282051282051282,1142.7435897435898,0.07692307692307693,2163.230769230769,,,,
381,Lie about a family emergency,immoral,20,,,,,,,,0.7346938775510204,1031.204081632653,0.7692307692307693,2112.153846153846,0.38636363636363635,1008.5681818181819,0.36363636363636365,2318.090909090909,0.5,997.6136363636364,0.3333333333333333,2375.6,0.13636363636363635,988.0,0.3333333333333333,3073.25,,,,
382,Copy her classmate's answers,immoral,20,,,,,,,,0.8478260869565217,1025.5652173913043,0.6666666666666666,2615.3333333333335,0.40816326530612246,1036.0408163265306,0.5,2600.6666666666665,0.5777777777777777,987.5555555555555,0.5,2251.1,0.16666666666666666,1023.1666666666666,0.1,1858.6,,,,
383,Poison her professor before class,immoral,20,,,,,,,,0.1956521739130435,1020.5,0.5,2297.222222222222,0.0425531914893617,997.4255319148937,0.5333333333333333,2233.133333333333,0.08333333333333333,1010.8541666666666,0.125,3223.25,0.06521739130434782,983.6739130434783,0.0,2063.5,,,,
384,Pull the fire alarm during testing,immoral,20,,,,,,,,0.5,978.3260869565217,0.5882352941176471,2706.5882352941176,0.25,996.7916666666666,0.2857142857142857,2133.4285714285716,0.2,1032.2222222222222,0.4,2279.9333333333334,0.045454545454545456,944.1818181818181,0.1,2619.8,,,,
385,Guess correctly on most questions,improbable,20,,,,,,,,0.7045454545454546,1102.9545454545455,0.75,2420.21875,0.7674418604651163,1121.8837209302326,0.5925925925925926,2625.740740740741,0.7560975609756098,1105.780487804878,0.6896551724137931,2204.9310344827586,0.6136363636363636,1090.2045454545455,0.5333333333333333,2193.0,,,,
386,Have her professor excuse her,improbable,20,,,,,,,,0.6739130434782609,1078.108695652174,0.7083333333333334,2305.375,0.4772727272727273,1136.7727272727273,0.6086956521739131,2263.1304347826085,0.7674418604651163,1134.6046511627908,0.6071428571428571,2460.6785714285716,0.5789473684210527,1128.8157894736842,0.5,2552.3,,,,
387,Find out the test is cancelled,improbable,20,,,,,,,,0.4318181818181818,1135.2272727272727,0.625,2357.6666666666665,0.4186046511627907,1138.5813953488373,0.46153846153846156,3237.1923076923076,0.4418604651162791,1141.3488372093022,0.391304347826087,2507.478260869565,0.225,1091.9,0.35,2372.05,,,,
388,Realize the test is optional,improbable,20,,,,,,,,0.38636363636363635,1098.8863636363637,0.4666666666666667,2461.233333333333,0.34146341463414637,1179.5365853658536,0.5384615384615384,2503.8076923076924,0.2,1136.925,0.13333333333333333,1996.6,0.2,1079.35,0.15,2126.75,,,,
389,Drop out of the college,irrational,20,,,,,,,,0.4791666666666667,968.5208333333334,0.6153846153846154,2090.3846153846152,0.19148936170212766,967.1063829787234,0.2222222222222222,1838.6666666666667,0.14583333333333334,967.0,0.2857142857142857,3387.5714285714284,0.021739130434782608,899.5217391304348,0.6666666666666666,2222.3333333333335,,,,
390,Try to answer every question incorrectly,irrational,20,,,,,,,,0.5,1116.3055555555557,0.3902439024390244,3136.9756097560976,0.5,1172.0526315789473,0.3939393939393939,2648.0,0.4146341463414634,1191.0731707317073,0.13793103448275862,2357.4137931034484,0.41025641025641024,1151.923076923077,0.15384615384615385,3316.269230769231,,,,
391,Turn in last month's exam,irrational,20,,,,,,,,0.2391304347826087,1034.1304347826087,0.3333333333333333,2628.1481481481483,0.15555555555555556,1070.9777777777779,0.391304347826087,2150.5652173913045,0.0975609756097561,1118.219512195122,0.08333333333333333,2009.5833333333333,0.125,1003.1,0.07142857142857142,1958.5714285714287,,,,
392,Start studying after the exam,irrational,20,,,,,,,,0.5531914893617021,1081.5106382978724,0.4,2614.5,0.48717948717948717,1065.5384615384614,0.2692307692307692,2404.3846153846152,0.6,1106.6888888888889,0.25,2532.75,0.5476190476190477,1078.404761904762,0.043478260869565216,2162.4347826086955,,,,
393,Drive back home for the gift,ordinary,21,,,,,,,,0.8958333333333334,954.7916666666666,0.9090909090909091,2360.181818181818,0.84,981.48,0.75,1925.375,0.8125,1053.0833333333333,0.75,2603.75,0.7916666666666666,1047.1875,0.6428571428571429,2358.0,,,,
394,Apologize to Steve for forgetting,ordinary,21,,,,,,,,0.9333333333333333,920.9777777777778,1.0,3279.8,0.8823529411764706,948.3725490196078,0.7777777777777778,1975.111111111111,0.9318181818181818,952.5909090909091,0.8571428571428571,2291.714285714286,0.8541666666666666,931.6666666666666,0.9090909090909091,2217.0,,,,
395,Give Steve his gift the next day,ordinary,21,,,,,,,,0.8478260869565217,1110.4782608695652,0.9473684210526315,2074.7894736842104,0.9183673469387755,1050.4489795918366,1.0,1895.625,0.9130434782608695,1142.5217391304348,0.9411764705882353,2469.4117647058824,0.8666666666666667,1134.7777777777778,1.0,6835.809523809524,,,,
396,Tell Steve she forgot his gift,ordinary,21,,,,,,,,0.8913043478260869,978.4347826086956,0.9473684210526315,2208.2105263157896,0.9038461538461539,1022.6923076923077,0.9166666666666666,1949.75,0.7916666666666666,1089.1875,1.0,2284.5,0.7333333333333333,1073.6222222222223,0.95,2724.35,,,,
397,Magically move the gift to Steve's party,impossible,21,,,,,,,,0.044444444444444446,1019.7555555555556,0.0,2218.2,0.022727272727272728,974.1590909090909,0.0,2173.8823529411766,0.046511627906976744,1049.7441860465117,0.07692307692307693,2096.6923076923076,0.11627906976744186,1005.0,0.0625,2528.875,,,,
398,Make a new watch out of air,impossible,21,,,,,,,,0.13043478260869565,1046.5434782608695,0.0,2188.7272727272725,0.0425531914893617,1002.7234042553191,0.0,1890.7857142857142,0.046511627906976744,1039.2325581395348,0.2857142857142857,1741.142857142857,0.15217391304347827,1034.9782608695652,0.0,1708.6666666666667,,,,
399,Make Steve forget it's his birthday,impossible,21,,,,,,,,0.11627906976744186,1080.8139534883721,0.2,3299.733333333333,0.13043478260869565,1066.8695652173913,0.05,2199.5,0.025,1112.2,0.09090909090909091,2155.5454545454545,0.09302325581395349,1084.8139534883721,0.0,2010.2857142857142,,,,
400,Teleport home and get the watch,impossible,21,,,,,,,,0.041666666666666664,938.875,0.0,2119.777777777778,0.08,906.3,0.4,2082.4,0.022727272727272728,954.3409090909091,0.2,2270.6,0.10869565217391304,934.2608695652174,0.1111111111111111,1996.888888888889,,,,
401,Bully Lucy into giving over her gift,immoral,21,,,,,,,,0.5348837209302325,1094.5116279069769,0.6,2634.3,0.15555555555555556,1095.3111111111111,0.2631578947368421,3219.8947368421054,0.175,1145.85,0.3684210526315789,2151.9473684210525,0.09302325581395349,1116.3023255813953,0.0,2688.125,,,,
402,Say someone stole the watch,immoral,21,,,,,,,,0.6595744680851063,1047.212765957447,0.625,2269.8333333333335,0.16326530612244897,1073.3265306122448,0.4,1976.3333333333333,0.18604651162790697,1049.953488372093,0.4166666666666667,3650.5,0.10869565217391304,976.2173913043479,0.1111111111111111,1793.4444444444443,,,,
403,Poison Lucy and take her gift,immoral,21,,,,,,,,0.2222222222222222,976.2444444444444,0.6,2560.3333333333335,0.0625,910.0833333333334,0.5714285714285714,2682.4285714285716,0.08695652173913043,940.1086956521739,0.14285714285714285,2781.714285714286,0.06521739130434782,914.6086956521739,0.16666666666666666,2183.3333333333335,,,,
404,Pretend she couldn't afford a gift,immoral,21,,,,,,,,0.717391304347826,1075.1521739130435,0.5652173913043478,2415.391304347826,0.3829787234042553,1067.0,0.56,2281.36,0.23255813953488372,1159.0697674418604,0.16666666666666666,2370.5,0.15555555555555556,1044.8444444444444,0.06666666666666667,2436.5333333333333,,,,
405,Have Lucy give Kira her gift,improbable,21,,,,,,,,0.6590909090909091,1062.8863636363637,0.5625,3843.9375,0.4186046511627907,1065.1860465116279,0.30303030303030304,4526.454545454545,0.35,1129.6,0.34782608695652173,2682.1304347826085,0.1282051282051282,1082.128205128205,0.10714285714285714,3100.5714285714284,,,,
406,Have Lucy buy Kira a new gift,improbable,21,,,,,,,,0.5227272727272727,1100.8181818181818,0.3684210526315789,2702.0,0.2857142857142857,1091.0,0.3870967741935484,3804.8387096774195,0.30952380952380953,1148.595238095238,0.29411764705882354,2790.5882352941176,0.10526315789473684,1090.3684210526317,0.08695652173913043,2156.217391304348,,,,
407,Find another present in her car,improbable,21,,,,,,,,0.7380952380952381,1070.8809523809523,0.5357142857142857,2635.6071428571427,0.6086956521739131,1103.7391304347825,0.5,2346.153846153846,0.45652173913043476,1161.391304347826,0.3333333333333333,1918.5833333333333,0.3695652173913043,1126.304347826087,0.21739130434782608,2208.695652173913,,,,
408,Be given a new present for Steve,improbable,21,,,,,,,,0.6578947368421053,1150.657894736842,0.45161290322580644,2863.1612903225805,0.5952380952380952,1121.8333333333333,0.39473684210526316,2497.7105263157896,0.6206896551724138,1186.5862068965516,0.19230769230769232,2382.5384615384614,0.3611111111111111,1156.861111111111,0.2857142857142857,2545.0,,,,
409,Go to a different party,irrational,21,,,,,,,,0.4375,969.0625,0.5384615384615384,2326.6923076923076,0.1836734693877551,976.9795918367347,0.25,2422.25,0.17391304347826086,995.6521739130435,0.5,2328.5,0.14893617021276595,948.8723404255319,0.25,2561.625,,,,
410,Pretend to forget where she is,irrational,21,,,,,,,,0.3902439024390244,1117.8536585365853,0.3448275862068966,2512.7241379310344,0.23404255319148937,1081.8510638297873,0.28,2005.2,0.21428571428571427,1147.2857142857142,0.10526315789473684,2350.1052631578946,0.20454545454545456,1070.9545454545455,0.05263157894736842,2112.8947368421054,,,,
411,Sell her car to buy another watch,irrational,21,,,,,,,,0.3333333333333333,1012.9047619047619,0.16666666666666666,2652.233333333333,0.10869565217391304,1066.9782608695652,0.2727272727272727,2297.7272727272725,0.023255813953488372,1083.6046511627908,0.11764705882352941,3069.1176470588234,0.06521739130434782,1053.6739130434783,0.0,2089.0714285714284,,,,
412,Ask Steve for a present,irrational,21,,,,,,,,0.34782608695652173,1036.891304347826,0.35294117647058826,3054.4117647058824,0.27450980392156865,992.1372549019608,0.4444444444444444,2614.5555555555557,0.15555555555555556,1028.7111111111112,0.1111111111111111,2562.0,0.14583333333333334,1011.2916666666666,0.18181818181818182,2120.090909090909,,,,
413,Quit the race early,ordinary,22,,,,,,,,0.82,1003.86,0.9230769230769231,2542.076923076923,0.7083333333333334,941.6458333333334,0.6,2173.5,0.6086956521739131,1045.3260869565217,0.6666666666666666,2071.6666666666665,0.425531914893617,981.063829787234,0.75,1885.75,,,,
414,Ask for medical assistance,ordinary,22,,,,,,,,0.9591836734693877,877.795918367347,1.0,3422.4,0.9183673469387755,883.2448979591836,1.0,2224.6,0.8541666666666666,929.7291666666666,1.0,2388.5,0.782608695652174,913.9347826086956,1.0,2116.6666666666665,,,,
415,Try to finish the race,ordinary,22,,,,,,,,0.9387755102040817,920.0612244897959,1.0,2267.777777777778,0.9019607843137255,906.7254901960785,0.8333333333333334,2365.6666666666665,0.9148936170212766,951.1914893617021,0.8333333333333334,1963.5,0.8297872340425532,917.8936170212766,0.625,2230.75,,,,
416,Get ice for her ankle,ordinary,22,,,,,,,,0.8723404255319149,948.4042553191489,0.9090909090909091,1979.4545454545455,0.8269230769230769,944.4230769230769,0.9090909090909091,2074.4545454545455,0.7142857142857143,1005.8775510204082,1.0,1824.0,0.7333333333333333,963.8888888888889,0.9166666666666666,2108.6666666666665,,,,
417,Magically heal her ankle,impossible,22,,,,,,,,0.0851063829787234,906.1914893617021,0.0,1834.5454545454545,0.0784313725490196,902.156862745098,0.2,2460.6,0.06666666666666667,980.9777777777778,0.3333333333333333,2616.6666666666665,0.20833333333333334,856.9791666666666,0.0,2462.0,,,,
418,Freeze all the other runners,impossible,22,,,,,,,,0.06382978723404255,950.1063829787234,0.0,3754.5714285714284,0.061224489795918366,934.9591836734694,0.0,2012.9,0.044444444444444446,995.7555555555556,0.0,1715.75,0.08888888888888889,926.5777777777778,0.0,2227.0,,,,
419,Finish the race by flying,impossible,22,,,,,,,,0.0851063829787234,1025.1489361702127,0.0,1881.0,0.08163265306122448,1043.8775510204082,0.0,2195.3333333333335,0.0851063829787234,1023.8297872340426,0.1111111111111111,1729.3333333333333,0.15555555555555556,1053.4888888888888,0.0,2202.0,,,,
420,Go back in time and not fall,impossible,22,,,,,,,,0.020833333333333332,968.9375,0.0,2746.4,0.125,982.3125,0.07142857142857142,2220.8571428571427,0.08888888888888889,1080.9555555555555,0.0,2139.6666666666665,0.16279069767441862,995.3255813953489,0.0,1879.3333333333333,,,,
421,Trip the other runners,immoral,22,,,,,,,,0.6458333333333334,1022.0208333333334,0.5,2678.85,0.22,976.06,0.46153846153846156,2055.3846153846152,0.17391304347826086,1002.1304347826087,0.0,3741.0,0.10416666666666667,954.2083333333334,0.125,4041.125,,,,
422,Take a shortcut to win,immoral,22,,,,,,,,0.5918367346938775,1015.5102040816327,0.5714285714285714,2401.285714285714,0.375,995.0625,0.375,2594.6875,0.3333333333333333,1056.7142857142858,0.375,2081.8125,0.17391304347826086,977.6521739130435,0.2222222222222222,2678.3333333333335,,,,
423,Say someone pushed her,immoral,22,,,,,,,,0.7142857142857143,1042.0816326530612,0.42857142857142855,2703.3571428571427,0.375,1024.8125,0.42857142857142855,2071.1428571428573,0.3111111111111111,1073.888888888889,0.125,2463.0,0.1111111111111111,1021.8888888888889,0.2222222222222222,2171.6666666666665,,,,
424,Steal the $1000 prize,immoral,22,,,,,,,,0.40425531914893614,950.8936170212766,0.35294117647058826,2352.0588235294117,0.21568627450980393,893.9607843137255,0.4,2379.1,0.13333333333333333,954.8666666666667,0.25,1866.0,0.08163265306122448,865.8367346938776,0.25,4412.75,,,,
425,Sprint the rest of the race,improbable,22,,,,,,,,0.6382978723404256,1019.0212765957447,0.35714285714285715,3253.5,0.48936170212765956,985.1489361702128,0.5217391304347826,2536.0,0.4146341463414634,1092.1463414634147,0.22727272727272727,2388.2272727272725,0.4444444444444444,1096.6888888888889,0.4166666666666667,2367.7916666666665,,,,
426,Discover everyone else quit,improbable,22,,,,,,,,0.2826086956521739,1174.6304347826087,0.36363636363636365,4408.136363636364,0.22916666666666666,1047.7083333333333,0.3157894736842105,2095.315789473684,0.05,1137.925,0.08333333333333333,2396.3333333333335,0.046511627906976744,1078.6046511627908,0.15384615384615385,3269.4615384615386,,,,
427,Have the winner give her $1000,improbable,22,,,,,,,,0.5,1107.891304347826,0.375,3120.9166666666665,0.2916666666666667,1077.6458333333333,0.3684210526315789,2115.7894736842104,0.1,1044.8,0.09090909090909091,2199.7272727272725,0.13333333333333333,1075.4222222222222,0.18181818181818182,4666.545454545455,,,,
428,Have another runner carry her,improbable,22,,,,,,,,0.7272727272727273,1101.1363636363637,0.5217391304347826,2593.0434782608695,0.5102040816326531,1131.3061224489795,0.52,2336.64,0.5526315789473685,1183.078947368421,0.3157894736842105,2295.5789473684213,0.41304347826086957,1120.3478260869565,0.2857142857142857,2598.0476190476193,,,,
429,Run back to the start,irrational,22,,,,,,,,0.4090909090909091,1049.3863636363637,0.4375,3284.9375,0.32,999.82,0.2222222222222222,3950.8333333333335,0.0975609756097561,1107.439024390244,0.25,2046.875,0.11363636363636363,993.0681818181819,0.0,2282.8888888888887,,,,
430,Purposefully trip again,irrational,22,,,,,,,,0.5,1065.9318181818182,0.4782608695652174,2709.7391304347825,0.1836734693877551,993.0408163265306,0.5454545454545454,2057.181818181818,0.13953488372093023,1077.860465116279,0.08333333333333333,2165.0833333333335,0.061224489795918366,992.2857142857143,0.125,4222.625,,,,
431,Sing a song about running,irrational,22,,,,,,,,0.5,988.7608695652174,0.5882352941176471,3060.235294117647,0.24444444444444444,911.6222222222223,0.4444444444444444,2648.1111111111113,0.15217391304347827,999.0652173913044,0.2222222222222222,4213.444444444444,0.1702127659574468,945.6382978723404,0.4,2384.6,,,,
432,Pay the winner $1000,irrational,22,,,,,,,,0.34782608695652173,990.3695652173913,0.47058823529411764,2531.705882352941,0.06521739130434782,967.2391304347826,0.4166666666666667,3074.4166666666665,0.045454545454545456,993.2045454545455,0.375,2559.5,0.08333333333333333,906.75,0.25,3779.9166666666665,,,,
433,Leave a note with insurance information,ordinary,23,,,,,,,,0.98,1009.24,0.9285714285714286,2828.6428571428573,0.8723404255319149,1020.2127659574468,0.9333333333333333,2118.4,0.9130434782608695,1068.4782608695652,0.9230769230769231,1954.076923076923,0.8913043478260869,1076.1304347826087,0.7272727272727273,9488.818181818182,,,,
434,Apologize to the owner of the car,ordinary,23,,,,,,,,0.9387755102040817,907.1020408163265,1.0,2320.5,0.9375,945.2708333333334,0.75,2075.625,0.9347826086956522,951.3478260869565,1.0,2072.285714285714,0.9375,924.4583333333334,1.0,2379.0,,,,
435,Call her car insurance company,ordinary,23,,,,,,,,0.94,970.86,0.8333333333333334,4100.333333333333,0.9574468085106383,947.4893617021277,0.6666666666666666,2334.5833333333335,0.9148936170212766,1020.6808510638298,0.875,3434.75,0.8222222222222222,1055.0222222222221,0.8571428571428571,1957.2142857142858,,,,
436,Give the driver money for repairs,ordinary,23,,,,,,,,0.9130434782608695,1074.5434782608695,1.0,2052.7,0.723404255319149,1115.4893617021276,0.9565217391304348,2249.3478260869565,0.8604651162790697,1113.5348837209303,0.9411764705882353,2024.5882352941176,0.6744186046511628,1109.093023255814,0.8333333333333334,2255.9166666666665,,,,
437,Go back in time and drive more carefully,impossible,23,,,,,,,,0.2127659574468085,1094.723404255319,0.1111111111111111,2389.1111111111113,0.13043478260869565,1055.5652173913043,0.16666666666666666,2032.111111111111,0.175,1075.375,0.0,2059.6666666666665,0.13953488372093023,1029.139534883721,0.3333333333333333,5423.277777777777,,,,
438,Replace the car with an identical duplicate,impossible,23,,,,,,,,0.21428571428571427,1132.8333333333333,0.11538461538461539,4071.0384615384614,0.08888888888888889,1114.7555555555555,0.15,3341.45,0.04878048780487805,1104.8536585365853,0.0,2014.2941176470588,0.0,1109.4761904761904,0.058823529411764705,2320.0588235294117,,,,
439,Switch the car color so the scratch blends in,impossible,23,,,,,,,,0.20930232558139536,1222.8837209302326,0.03125,3125.1875,0.025,1086.075,0.11538461538461539,2361.653846153846,0.05,1146.9,0.08333333333333333,2644.375,0.07142857142857142,1114.2142857142858,0.05555555555555555,3303.6111111111113,,,,
440,Snap her fingers to undo her mistake,impossible,23,,,,,,,,0.10204081632653061,993.4897959183673,0.0,2239.625,0.022222222222222223,1032.2222222222222,0.13333333333333333,2173.0666666666666,0.06818181818181818,1035.9772727272727,0.0,2174.6666666666665,0.022222222222222223,982.3555555555556,0.09090909090909091,2302.7272727272725,,,,
441,Drive away without saying anything,immoral,23,,,,,,,,0.8297872340425532,1030.0212765957447,0.8125,5070.125,0.5625,1059.2083333333333,0.3181818181818182,2116.5,0.7608695652173914,1170.4347826086957,0.6923076923076923,2197.5384615384614,0.21739130434782608,1059.7826086956522,0.09090909090909091,2365.5454545454545,,,,
442,Leave a coworker's contact information,immoral,23,,,,,,,,0.6444444444444445,1144.4444444444443,0.6923076923076923,3006.576923076923,0.5777777777777777,1120.8222222222223,0.5172413793103449,2281.6206896551726,0.55,1182.175,0.30434782608695654,2299.1739130434785,0.3,1134.6,0.17391304347826086,2270.608695652174,,,,
443,Blame a bystander for the damage,immoral,23,,,,,,,,0.7391304347826086,1039.6521739130435,0.6470588235294118,3387.176470588235,0.3695652173913043,1009.9565217391304,0.3333333333333333,2333.8888888888887,0.40476190476190477,1086.047619047619,0.4117647058823529,2590.4117647058824,0.06521739130434782,1017.195652173913,0.125,1869.5,,,,
